Date,Open,High,Low,Close,Adj Close,Volume
2016-02-17,63.500000,64.191666,62.583332,63.750000,39.645313,7399488
2016-02-18,64.166664,65.366669,63.974998,65.208336,40.552235,5902326
2016-02-19,64.750000,64.983330,61.875000,62.208332,38.686573,7042140
2016-02-22,62.666664,63.333332,62.000000,63.066666,39.220356,4963914
2016-02-23,62.066666,62.625000,60.008331,60.450001,38.147552,5217672
2016-02-24,60.833332,62.033333,60.508331,61.808334,39.004742,7315428
2016-02-25,61.891666,62.500000,59.741665,60.683334,38.294804,15599874
2016-02-26,61.083332,61.783333,60.358334,60.716667,38.315830,7360698
2016-02-29,60.799999,63.316666,59.500000,61.275002,38.668179,11748078
2016-03-01,62.150002,64.849998,61.833332,64.333336,40.598171,12318408
2016-03-02,64.983330,66.250000,64.183334,64.849998,40.924221,10225992
2016-03-03,65.000000,66.166664,64.366669,65.750000,41.492172,10005870
2016-03-04,65.433334,66.474998,64.416664,64.833336,40.913692,9488058
2016-03-08,64.500000,67.250000,64.166664,66.349998,41.870808,7930242
2016-03-09,66.500000,66.925003,64.408333,64.958336,40.992577,12793050
2016-03-10,65.033333,65.783333,64.166664,64.349998,40.608688,3799872
2016-03-11,64.083336,65.408333,64.083336,64.316666,40.587650,5107122
2016-03-14,64.500000,65.166664,63.616665,64.199997,40.514027,3149658
2016-03-15,64.283333,65.708336,64.283333,65.366669,41.250263,5448324
2016-03-16,65.500000,65.750000,64.449997,64.766663,40.871628,3675288
2016-03-17,65.566666,67.500000,65.566666,66.425003,41.918133,11327658
2016-03-18,66.533333,67.108330,64.883331,65.175003,41.129314,9659490
2016-03-21,65.616669,66.466667,65.416664,65.758331,41.497429,8371278
2016-03-22,65.841667,66.833336,65.400002,65.625000,41.413292,4465524
2016-03-23,66.000000,66.275002,65.158333,65.516663,41.344921,6427128
2016-03-28,65.341667,66.091667,65.133331,65.333336,41.229233,4848942
2016-03-29,65.558334,66.099998,65.166664,65.708336,41.465874,5471814
2016-03-30,65.791664,67.275002,65.666664,66.666664,42.070637,6913908
2016-03-31,67.233330,68.099998,65.250000,65.599998,41.397511,15690576
2016-04-01,65.941666,66.133331,65.266663,65.508331,41.339661,3236568
2016-04-04,66.158333,67.291664,65.666664,66.925003,42.233669,6396438
2016-04-05,68.000000,68.666664,66.500000,67.025002,42.296768,7043676
2016-04-06,67.849998,69.291664,66.066666,68.449997,43.196033,12640014
2016-04-07,68.666664,69.291664,67.866669,68.525002,43.243370,9558354
2016-04-08,68.500000,68.949997,67.875000,68.775002,43.401123,4974288
2016-04-11,68.666664,69.583336,67.625000,69.333336,43.753468,6285060
2016-04-12,69.500000,70.000000,68.691666,69.158333,43.643036,4358376
2016-04-13,69.500000,69.908333,69.050003,69.400002,43.795540,8900106
2016-04-18,69.733330,71.866669,69.733330,71.516663,45.131279,8270568
2016-04-20,71.608330,71.608330,69.683334,70.599998,44.552803,6078870
2016-04-21,70.800003,71.758331,70.199997,70.824997,44.694794,5048166
2016-04-22,70.599998,71.650002,70.599998,71.416664,45.068176,5185734
2016-04-25,70.758331,71.666664,70.400002,71.491669,45.115505,3481314
2016-04-26,71.666664,72.500000,71.175003,72.358330,45.662422,8389206
2016-04-27,71.833336,73.283333,71.591667,72.858330,45.977955,2937954
2016-04-28,72.599998,72.966667,70.275002,70.666664,44.594872,6915144
2016-04-29,70.983330,72.449997,70.474998,72.208336,45.567768,4260138
2016-05-02,72.416664,72.666664,70.849998,71.041664,44.831528,4232838
2016-05-03,70.500000,71.183334,69.625000,69.949997,44.142616,4379850
2016-05-04,69.583336,70.333336,68.383331,68.791664,43.411644,4773348
2016-05-05,68.733330,68.816666,67.341667,68.358330,43.138180,4929030
2016-05-06,68.333336,69.724998,68.058334,69.333336,43.753468,3238272
2016-05-09,69.416664,70.233330,68.675003,69.900002,44.111069,4170216
2016-05-10,70.008331,70.408333,68.716667,68.949997,43.511551,3168990
2016-05-11,68.908333,69.333336,68.099998,68.283333,43.090858,3194724
2016-05-12,68.250000,69.400002,67.783333,69.133331,43.627258,3868800
2016-05-13,69.166664,69.599998,68.408333,69.066666,43.585182,4854396
2016-05-16,69.158333,70.000000,68.000000,68.250000,43.069820,4571034
2016-05-17,68.658333,69.366669,67.666664,67.941666,42.875248,8695626
2016-05-18,68.033333,68.733330,67.341667,67.766663,42.764809,5491386
2016-05-19,67.916664,69.599998,67.525002,68.658333,43.327507,8055024
2016-05-20,68.891663,69.166664,68.083336,68.250000,43.069820,1598394
2016-05-23,68.408333,68.883331,67.199997,67.400002,42.533409,1976490
2016-05-24,67.416664,67.666664,65.425003,66.141663,41.739334,4564440
2016-05-25,66.324997,67.500000,66.183334,67.191666,42.401951,4860348
2016-05-26,67.408333,67.583336,66.333336,67.025002,42.296768,8967846
2016-05-27,68.000000,72.650002,67.558334,68.824997,43.432674,48729438
2016-05-30,68.666664,68.800003,67.008331,67.166664,42.386173,11882640
2016-05-31,66.716667,69.658333,66.716667,69.349998,43.763977,23282616
2016-06-01,69.666664,70.800003,69.533333,70.099998,44.237282,18321078
2016-06-02,70.000000,70.574997,69.199997,70.016663,44.184689,7479540
2016-06-03,70.183334,71.166664,70.183334,70.666664,44.594872,15233220
2016-06-06,70.341667,70.750000,69.333336,69.716667,43.995380,4869732
2016-06-07,70.058334,70.283333,69.224998,69.808334,44.053219,6714360
2016-06-08,69.750000,70.275002,68.900002,69.183334,43.658810,7854576
2016-06-09,69.158333,69.925003,68.925003,69.233330,43.690357,4254162
2016-06-10,69.066666,69.816666,68.108330,68.341667,43.127663,5644326
2016-06-13,68.275002,69.658333,67.925003,69.349998,43.763977,6387174
2016-06-14,69.408333,69.599998,68.791664,69.008331,43.548370,3246078
2016-06-15,69.166664,69.883331,69.166664,69.566666,43.900719,7597026
2016-06-16,69.666664,69.974998,68.775002,69.266663,43.711391,3567732
2016-06-17,69.491669,69.875000,68.608330,68.858330,43.453712,6032136
2016-06-20,68.758331,68.916664,68.166664,68.416664,43.174988,6717084
2016-06-21,68.658333,69.041664,68.266663,68.783333,43.406387,5442678
2016-06-22,68.833336,69.483330,68.416664,69.233330,43.690357,6780336
2016-06-23,69.500000,70.500000,69.008331,70.300003,44.363491,8192334
2016-06-24,69.283333,70.133331,68.166664,69.841667,44.074257,5966502
2016-06-27,69.349998,71.416664,69.349998,70.175003,44.284615,8386776
2016-06-28,70.849998,72.666664,70.699997,72.491669,45.746559,14062458
2016-06-29,72.541664,73.866669,71.750000,73.558334,46.419693,14034636
2016-06-30,73.425003,74.166664,73.000000,73.500000,46.382881,13473828
2016-07-01,73.683334,79.666664,73.666664,79.050003,49.885258,40212594
2016-07-04,79.166664,80.824997,79.150002,80.133331,50.568905,17190630
2016-07-05,80.333336,81.341667,79.166664,79.550003,50.200790,13507524
2016-07-07,79.500000,81.000000,78.516663,78.891663,49.785339,11250498
2016-07-08,78.716667,79.699997,77.525002,78.066666,49.264717,10718586
2016-07-11,79.166664,80.358330,78.541664,79.625000,50.248131,9264846
2016-07-12,79.733330,81.033333,79.033333,79.441666,50.132423,13687416
2016-07-13,80.000000,80.816666,78.533333,79.824997,50.374340,10819860
2016-07-14,79.991669,80.666664,79.750000,80.266663,50.653046,4732164
2016-07-15,80.099998,80.458336,79.349998,79.724998,50.311234,5063730
2016-07-18,79.833336,81.391663,78.558334,78.775002,49.711727,9923526
2016-07-19,78.666664,82.699997,78.666664,82.258331,51.909916,23139756
2016-07-20,83.158333,85.833336,82.849998,85.474998,53.939823,42507402
2016-07-21,86.916664,88.633331,86.025002,86.900002,54.839085,28472004
2016-07-22,87.025002,87.441666,85.516663,87.050003,54.933758,19266168
2016-07-25,88.000000,91.650002,87.599998,89.500000,56.479836,25367334
2016-07-26,90.358330,90.891663,88.358330,88.800003,56.038101,14931414
2016-07-27,88.833336,90.608330,88.675003,89.324997,56.369400,14822352
2016-07-28,89.783333,90.224998,88.341667,88.716667,55.985500,13681596
2016-07-29,89.516663,91.400002,88.849998,90.733330,57.258141,27193098
2016-08-01,91.491669,92.000000,89.208336,90.333336,57.005722,13064646
2016-08-02,91.016663,93.241669,90.683334,92.550003,58.404579,34882356
2016-08-03,92.175003,93.933334,91.416664,92.025002,58.073261,28762872
2016-08-04,92.166664,92.733330,90.074997,90.966667,57.405392,14939724
2016-08-05,91.741669,97.150002,91.666664,95.991669,60.576473,19879578
2016-08-08,96.666664,98.891663,95.633331,97.083336,61.265373,23092548
2016-08-09,97.333336,97.491669,94.000000,94.258331,59.482639,12832134
2016-08-10,94.500000,95.125000,89.333336,89.833336,56.690193,28572648
2016-08-11,90.074997,92.216667,88.558334,90.724998,57.252876,21360900
2016-08-12,90.666664,91.116669,89.116669,89.699997,56.606052,14606490
2016-08-16,89.500000,91.991669,89.175003,90.758331,57.273930,13527246
2016-08-17,91.091667,92.308334,90.333336,90.824997,57.315975,12927852
2016-08-18,91.083336,93.983330,90.800003,93.666664,59.109245,10812522
2016-08-19,93.833336,94.699997,92.525002,94.366669,59.550983,9443088
2016-08-22,95.041664,95.716667,93.000000,93.300003,58.877876,10017168
2016-08-23,94.166664,94.166664,89.866669,90.658333,57.210815,16402914
2016-08-24,91.000000,94.916664,90.425003,94.025002,59.335381,26458440
2016-08-25,94.958336,95.483330,93.058334,95.016663,59.961170,19239426
2016-08-26,95.324997,96.316666,95.041664,95.591667,60.324043,11290470
2016-08-29,96.050003,97.150002,94.050003,95.291664,60.134727,38361372
2016-08-30,96.666664,96.833336,94.833336,95.591667,60.324043,23275956
2016-08-31,96.158333,96.658333,95.400002,95.900002,60.518620,19268994
2016-09-01,96.666664,97.050003,95.250000,95.941666,60.544903,10654944
2016-09-02,94.766663,96.000000,94.199997,95.574997,61.217457,8813088
2016-09-06,95.991669,96.333336,95.208336,95.533333,61.190765,9670644
2016-09-07,95.658333,96.183334,94.333336,94.591667,60.587627,10272618
2016-09-08,94.366669,95.333336,93.516663,93.974998,60.192623,9763308
2016-09-09,93.966667,95.025002,93.466667,93.941666,60.171272,13969668
2016-09-12,92.833336,93.708336,91.716667,92.158333,59.029022,11004450
2016-09-14,92.783333,94.908333,92.483330,94.266663,60.379436,15096126
2016-09-15,94.500000,94.500000,92.949997,93.133331,59.653519,11547948
2016-09-16,93.991669,95.574997,93.250000,95.033333,60.870514,28307976
2016-09-19,95.408333,96.108330,95.000000,95.191666,60.971912,11833728
2016-09-20,95.324997,95.983330,94.941666,95.083336,60.902538,11303940
2016-09-21,95.166664,96.566666,95.016663,95.300003,61.041317,12904848
2016-09-22,96.074997,96.833336,95.583336,96.550003,61.841969,8456844
2016-09-23,96.616669,97.983330,96.166664,97.216667,62.268967,13749720
2016-09-26,97.666664,99.908333,97.083336,98.699997,63.219070,21725052
2016-09-27,99.166664,99.883331,97.250000,97.608330,62.519836,10121466
2016-09-28,97.916664,99.074997,97.666664,98.625000,63.171032,20116248
2016-09-29,98.824997,99.900002,95.183334,95.583336,61.222790,33766554
2016-09-30,95.341667,97.500000,95.158333,97.083336,62.183571,10779150
2016-10-03,97.974998,101.125000,97.558334,100.616669,64.446732,15601356
2016-10-04,101.133331,102.991669,101.000000,102.108330,65.402168,16708086
2016-10-05,102.000000,103.283333,101.000000,102.949997,65.941269,14221194
2016-10-06,103.400002,110.108330,103.316666,108.366669,69.410744,36096924
2016-10-07,109.333336,111.099998,106.116669,106.816666,68.417938,20982132
2016-10-10,107.658333,108.183334,105.000000,105.699997,67.702682,11050638
2016-10-13,105.250000,107.125000,103.500000,104.441666,66.896721,23931432
2016-10-14,105.166664,107.816666,105.166664,107.166664,68.642128,28082088
2016-10-17,108.133331,108.425003,106.416664,107.050003,68.567398,32583006
2016-10-18,107.666664,108.133331,105.800003,107.233330,68.684814,11191941
2016-10-19,108.000000,109.199997,107.333336,108.849998,69.720337,11272122
2016-10-20,109.333336,109.333336,106.216667,107.099998,68.599426,8886159
2016-10-21,107.933334,108.416664,107.016663,108.099998,69.239929,8369019
2016-10-24,108.333336,109.483330,107.766663,109.083336,69.869781,10042833
2016-10-25,109.466667,109.550003,107.883331,108.966667,69.795052,7508643
2016-10-26,108.966667,109.333336,106.583336,107.166664,68.642128,8643774
2016-10-27,107.283333,108.166664,103.816666,104.316666,66.816650,15020820
2016-10-28,105.500000,108.150002,104.349998,107.833336,69.069138,8541471
2016-11-01,108.966667,109.266663,107.833336,108.383331,69.421417,7327986
2016-11-02,107.666664,107.666664,105.000000,105.366669,67.489204,4589274
2016-11-03,105.516663,106.633331,103.000000,103.250000,66.133430,6148476
2016-11-04,103.333336,103.716667,98.066666,102.000000,65.332771,9697968
2016-11-07,103.616669,106.333336,103.316666,105.250000,67.414474,9505740
2016-11-08,105.449997,106.416664,104.349998,106.150002,67.990913,4854192
2016-11-09,98.666664,106.300003,96.366669,105.433334,67.531883,8636700
2016-11-10,106.333336,108.250000,106.333336,106.766663,68.385918,6669060
2016-11-11,105.000000,105.966667,102.783333,103.416664,66.240173,8850717
2016-11-15,102.583336,102.616669,93.983330,95.266663,61.019955,25216527
2016-11-16,95.699997,97.333336,93.900002,96.166664,61.596420,13414581
2016-11-17,96.316666,99.250000,95.916664,97.816666,62.653278,12805755
2016-11-18,98.150002,100.800003,97.716667,100.233330,64.201187,12215142
2016-11-21,100.500000,100.800003,96.833336,97.283333,62.311657,6055041
2016-11-22,98.033333,99.433334,96.599998,98.833336,63.304482,8454222
2016-11-23,99.500000,100.000000,97.266663,99.466667,63.710129,9268242
2016-11-24,99.183334,99.183334,96.566666,97.983330,62.760033,21498807
2016-11-25,98.316666,99.666664,98.316666,98.833336,63.304482,7186950
2016-11-28,98.866669,102.150002,98.533333,100.050003,64.083771,11354187
2016-11-29,100.000000,102.000000,99.266663,99.566666,63.774193,7300089
2016-11-30,100.466667,102.966667,99.933334,102.233330,65.482231,14453511
2016-12-01,102.300003,102.300003,98.699997,99.283333,63.592709,9729183
2016-12-02,98.900002,99.250000,97.183334,98.316666,62.973545,11708508
2016-12-05,97.833336,98.733330,96.733330,96.983330,62.119507,6998583
2016-12-06,97.516663,99.633331,96.983330,98.550003,63.122997,6462162
2016-12-07,98.800003,101.533333,98.800003,101.199997,64.820366,13155723
2016-12-08,102.166664,102.966667,101.816666,102.216667,65.471573,8478405
2016-12-09,101.666664,101.783333,99.333336,100.866669,64.606873,9246234
2016-12-12,99.983330,100.383331,98.233330,98.500000,63.090961,3699819
2016-12-13,98.766663,100.766663,98.016663,100.333336,64.265251,6159063
2016-12-14,100.483330,101.533333,99.349998,99.716667,63.870247,10241706
2016-12-15,99.816666,102.116669,98.183334,99.266663,63.582043,16609626
2016-12-16,98.366669,99.766663,98.000000,98.783333,63.272453,9802605
2016-12-19,101.000000,102.166664,99.733330,101.683334,65.129959,15618621
2016-12-20,101.683334,102.000000,100.383331,100.766663,64.542786,7122144
2016-12-21,101.250000,103.300003,100.150002,102.983330,65.962624,14325693
2016-12-22,102.983330,104.483330,101.866669,102.099998,65.396828,10170876
2016-12-23,102.333336,105.150002,101.366669,104.416664,66.880692,13479480
2016-12-26,104.166664,104.500000,102.349998,102.650002,65.749115,4918824
2016-12-27,102.666664,106.116669,102.566666,105.766663,67.745399,16744356
2016-12-28,106.349998,107.116669,105.183334,105.400002,67.510536,13755060
2016-12-29,105.500000,108.383331,105.500000,107.650002,68.951698,26576670
2016-12-30,107.650002,108.983330,106.966667,108.349998,69.400070,8294085
2017-01-02,109.266663,110.000000,108.650002,109.150002,69.912483,6394338
2017-01-03,109.066666,116.300003,109.000000,115.083336,73.712906,18559749
2017-01-04,115.000000,117.333336,113.033333,114.316666,73.221817,15392160
2017-01-05,115.000000,117.933334,114.933334,117.516663,75.271492,12667710
2017-01-06,117.166664,118.400002,114.900002,115.449997,73.947739,7073556
2017-01-09,116.000000,116.333336,113.916664,114.266663,73.189781,7788885
2017-01-10,115.133331,117.400002,115.133331,115.566666,74.022469,14932530
2017-01-11,116.633331,117.133331,115.500000,116.366669,74.534889,20083266
2017-01-12,117.333336,120.000000,117.333336,118.250000,75.741180,14849865
2017-01-13,118.333336,118.333336,115.683334,117.150002,75.036613,9076227
2017-01-16,118.150002,119.300003,117.183334,117.616669,75.335533,9825036
2017-01-17,118.266663,118.849998,116.783333,117.033333,74.961884,8562108
2017-01-18,117.433334,117.650002,115.699997,116.199997,74.428131,11642964
2017-01-19,116.199997,120.199997,116.033333,119.916664,76.808731,21948267
2017-01-20,119.916664,120.150002,116.866669,117.449997,75.228775,8953185
2017-01-23,117.383331,120.000000,117.000000,119.250000,76.381706,10882881
2017-01-24,119.283333,122.716667,119.283333,122.266663,78.313927,11421930
2017-01-25,122.666664,128.899994,121.699997,126.766663,81.196251,33404859
2017-01-27,126.166664,130.833328,126.000000,128.016663,81.996910,16345827
2017-01-30,128.000000,129.566666,124.333336,125.933334,80.662498,9132438
2017-01-31,125.833336,126.583336,117.033333,122.133331,78.228531,69443538
2017-02-01,123.333336,126.966667,122.283333,125.150002,80.160774,21979758
2017-02-02,125.333336,129.100006,125.333336,127.533333,81.687332,17350386
2017-02-03,128.300003,130.250000,127.666664,129.116669,82.701469,13419939
2017-02-06,130.366669,132.649994,130.000000,132.166672,84.655060,11063334
2017-02-07,132.633331,134.666672,129.833328,130.583328,83.640907,19095696
2017-02-08,131.666672,133.133331,131.149994,131.916672,84.494926,7679655
2017-02-09,128.899994,129.666672,128.350006,129.149994,85.644363,13057875
2017-02-10,128.333328,128.399994,123.833336,126.683334,84.008629,20265525
2017-02-13,126.783333,127.216667,124.666664,126.633331,83.975464,12912222
2017-02-14,127.216667,127.400002,123.383331,124.800003,82.759727,11774517
2017-02-15,124.666664,126.833336,121.116669,123.066666,81.610275,10494630
2017-02-16,123.683334,125.666664,122.016663,125.316666,83.102318,7218564
2017-02-17,127.566666,128.850006,126.900002,128.416672,85.158073,16363599
2017-02-20,129.133331,129.466660,127.500000,128.500000,85.213326,6904854
2017-02-21,129.333328,131.000000,128.666672,130.433334,86.495392,8120358
2017-02-22,131.000000,131.750000,129.333328,130.016663,86.219093,8639640
2017-02-23,130.149994,130.733337,127.816666,128.366669,85.124908,27811461
2017-02-27,126.000000,129.250000,125.416664,128.633331,85.301743,14102478
2017-02-28,128.800003,129.133331,127.566666,128.350006,85.113861,17593821
2017-03-01,128.649994,129.149994,125.699997,127.233330,84.373344,14180079
2017-03-02,127.916664,129.116669,125.000000,125.566666,83.268112,15430908
2017-03-03,125.516663,126.333336,122.816666,125.016663,82.903404,12134130
2017-03-06,125.599998,126.966667,125.500000,126.383331,83.809669,7783455
2017-03-07,126.916664,127.066666,125.383331,126.233330,83.710213,9618003
2017-03-08,126.466667,126.816666,124.033333,124.916664,82.837082,9218328
2017-03-09,125.916664,126.183334,124.533333,124.916664,82.837082,3238083
2017-03-10,125.833336,125.933334,123.500000,124.150002,82.328674,5339169
2017-03-14,126.333336,126.366669,124.099998,124.666664,82.671303,10485585
2017-03-15,124.716667,124.833336,122.866669,123.250000,81.731850,14448243
2017-03-16,124.666664,125.666664,123.666664,125.383331,83.146538,10086558
2017-03-17,126.333336,126.466667,124.833336,125.283333,83.080238,9904755
2017-03-20,124.666664,125.050003,123.150002,123.650002,81.997101,15102276
2017-03-21,123.750000,124.849998,123.683334,124.033333,82.251305,9825798
2017-03-22,123.333336,125.500000,122.516663,124.250000,82.394981,9754116
2017-03-23,126.683334,128.000000,124.983330,125.599998,83.290222,19952592
2017-03-24,124.900002,124.900002,123.566666,124.233330,83.379715,9122952
2017-03-27,124.016663,125.166664,123.250000,123.633331,82.977013,6382056
2017-03-28,124.550003,124.550003,122.066666,123.016663,82.563133,10253985
2017-03-29,123.033333,123.816666,122.116669,123.383331,82.809235,13183782
2017-03-30,123.983330,126.666664,123.416664,125.599998,84.296951,55884951
2017-03-31,126.616669,130.500000,125.616669,129.016663,86.590065,27981345
2017-04-03,129.016663,129.016663,126.250000,127.050003,85.270142,9873723
2017-04-05,127.733330,128.366669,126.699997,127.116669,85.314873,7923618
2017-04-06,127.050003,128.983337,126.516663,128.583328,86.299240,7191771
2017-04-07,128.649994,133.300003,128.500000,132.449997,88.894363,22282008
2017-04-10,135.000000,137.933334,134.116669,137.083328,92.004044,22862049
2017-04-11,137.666672,138.266663,136.050003,136.500000,91.612534,14357496
2017-04-12,137.250000,138.116669,135.166672,136.416672,91.556602,12173898
2017-04-13,136.433334,142.916672,136.083328,140.800003,94.498505,23105013
2017-04-17,142.233337,143.883331,139.433334,141.483337,94.957146,22520010
2017-04-18,142.333328,146.333328,142.033340,143.616669,96.388924,18880569
2017-04-19,142.550003,145.750000,142.033340,145.083328,97.373268,13175178
2017-04-20,146.083328,146.083328,141.350006,142.433334,95.594704,14981457
2017-04-21,143.899994,144.533340,141.033340,141.583328,95.024239,7871490
2017-04-24,142.250000,142.250000,138.899994,140.633331,94.386642,9858417
2017-04-25,141.000000,145.949997,141.000000,145.500000,97.652924,13509021
2017-04-26,146.649994,146.816666,142.466660,144.583328,97.037697,10827450
2017-04-27,144.583328,148.333328,143.416672,147.766663,99.174194,14243886
2017-04-28,149.000000,149.133331,144.333328,146.683334,98.447128,11842482
2017-05-02,147.000000,149.433334,146.566666,147.683334,99.118294,7454145
2017-05-03,148.416672,150.083328,145.616669,147.300003,98.860992,8654319
2017-05-04,148.166672,148.166672,144.766663,145.216660,97.462761,7456047
2017-05-05,147.033340,148.266663,143.283340,144.366669,96.892273,10268217
2017-05-08,144.800003,146.199997,142.350006,142.833328,95.863190,7532202
2017-05-09,144.149994,147.649994,143.383331,146.916672,98.603737,13429920
2017-05-10,147.833328,148.250000,145.233337,147.149994,98.760345,6703416
2017-05-11,148.166672,148.166672,143.666672,144.016663,96.657379,13471968
2017-05-12,144.666672,145.666672,142.733337,144.966660,97.294968,6547611
2017-05-15,145.949997,147.850006,144.616669,147.366669,98.905746,7618437
2017-05-16,148.000000,150.300003,147.649994,148.866669,99.912483,15605322
2017-05-17,149.050003,149.966660,147.366669,148.083328,99.386742,10996887
2017-05-18,148.100006,148.583328,146.383331,146.633331,98.413582,8174535
2017-05-19,146.500000,148.966660,144.483337,145.133331,97.406830,10376427
2017-05-22,145.433334,145.666672,141.250000,141.783340,95.158485,9710871
2017-05-23,142.666672,143.649994,139.583328,141.416672,94.912392,12562092
2017-05-24,142.166672,145.916672,140.533340,143.516663,96.321800,12741426
2017-05-25,143.816666,147.833328,141.166672,146.316666,98.201042,30132651
2017-05-26,143.000000,144.500000,138.666672,142.016663,95.315071,25721640
2017-05-29,142.466660,144.300003,138.666672,139.750000,93.793785,14479338
2017-05-30,139.566666,143.066666,139.500000,139.850006,93.860909,21259620
2017-05-31,140.933334,144.833328,140.433334,143.149994,96.075706,200771229
2017-06-01,142.800003,142.800003,137.016663,137.949997,92.585693,20571876
2017-06-02,139.000000,139.899994,137.116669,138.266663,92.798241,11816613
2017-06-05,139.283340,141.216660,138.716660,140.683334,94.420189,10703664
2017-06-06,141.666672,143.300003,140.033340,141.533340,94.990692,10543482
2017-06-07,142.899994,143.000000,140.733337,142.449997,95.605904,8422500
2017-06-08,142.666672,143.550003,139.383331,139.583328,93.681931,10190940
2017-06-09,139.666672,141.300003,138.716660,140.016663,93.972748,8212059
2017-06-12,140.600006,141.600006,139.383331,141.216660,94.778145,9503511
2017-06-13,141.316666,141.766663,139.366669,139.916672,93.905655,8678304
2017-06-14,139.100006,141.433334,139.100006,140.233337,94.118179,12961089
2017-06-15,140.800003,141.100006,134.833328,135.683334,91.064430,13568505
2017-06-16,136.566666,139.833328,134.250000,134.866669,90.516312,24004503
2017-06-19,136.466660,136.466660,134.766663,135.733337,91.098000,6432315
2017-06-20,136.733337,138.216660,136.016663,137.233337,92.104721,8589390
2017-06-21,137.333328,137.649994,135.850006,136.083328,91.332886,6931794
2017-06-22,135.333328,136.699997,130.766663,131.166672,88.033051,12869850
2017-06-23,131.333328,131.666672,126.016663,127.800003,85.773499,25577706
2017-06-27,128.333328,130.366669,125.400002,130.133331,87.339523,12901230
2017-06-28,129.066666,133.266663,128.616669,129.050003,86.612434,14757258
2017-06-29,129.616669,130.633331,127.300003,128.949997,86.545326,14377047
2017-06-30,128.000000,130.000000,127.233330,128.399994,86.176186,6994152
2017-07-03,128.399994,129.866669,127.466667,128.966660,86.556503,4906410
2017-07-04,129.333328,130.733337,126.933334,127.283333,85.426727,7243617
2017-07-05,127.666664,129.000000,126.683334,128.566666,86.288048,5991018
2017-07-06,128.566666,128.666672,126.900002,127.199997,85.370796,7624599
2017-07-07,127.333336,127.783333,125.716667,127.416664,85.516212,5892039
2017-07-10,128.166672,130.050003,126.666664,127.816666,85.784691,1004502
2017-07-11,128.800003,129.583328,126.866669,129.166672,86.690735,10363458
2017-07-12,130.000000,132.866669,130.000000,130.866669,87.831688,12646281
2017-07-13,131.300003,132.000000,125.866669,126.983330,85.225388,22619814
2017-07-14,127.966667,127.966667,123.733330,124.366669,83.469208,18764613
2017-07-17,124.900002,125.533333,123.000000,124.516663,83.569870,14583897
2017-07-18,124.666664,126.050003,123.483330,124.050003,83.256668,19257009
2017-07-19,124.500000,125.966667,124.083336,125.050003,83.927818,12989535
2017-07-20,124.666664,125.933334,124.000000,124.849998,83.793602,8941095
2017-07-21,125.000000,127.566666,124.599998,126.966667,85.214203,16540338
2017-07-24,126.983330,127.650002,125.849998,126.050003,84.598984,11997837
2017-07-25,126.349998,126.666664,124.516663,124.933334,83.849518,10449246
2017-07-26,125.000000,125.349998,124.000000,124.550003,83.592247,8017572
2017-07-27,125.333336,125.333336,122.400002,122.966667,82.529594,18041139
2017-07-28,122.666664,123.333336,121.366669,122.599998,82.283493,10177761
2017-07-31,122.866669,124.566666,122.166664,122.550003,82.249939,7611288
2017-08-01,124.000000,125.166664,123.033333,123.449997,82.853981,14273235
2017-08-02,124.000000,124.416664,122.033333,123.366669,82.798050,12865080
2017-08-03,124.000000,131.666672,123.666664,129.016663,86.590065,51448845
2017-08-04,131.666672,142.266663,131.000000,139.649994,93.726662,46824918
2017-08-07,140.000000,144.483337,138.149994,143.733337,96.467209,26564460
2017-08-08,143.666672,143.666672,136.133331,137.750000,92.451469,15494904
2017-08-09,134.983337,141.933334,134.500000,138.016663,92.630463,18760356
2017-08-10,137.300003,140.316666,134.466660,136.766663,91.791512,12717711
2017-08-11,135.600006,138.500000,134.516663,137.266663,92.127090,11304981
2017-08-14,137.800003,141.416672,136.716660,139.816666,93.838531,8964180
2017-08-16,141.000000,142.666672,140.183334,140.766663,94.476128,11557131
2017-08-17,142.000000,143.199997,141.016663,142.100006,95.370995,9041547
2017-08-18,142.333328,145.333328,141.283340,142.449997,95.830696,16943700
2017-08-21,144.633331,146.000000,137.116669,137.733337,92.657654,16030695
2017-08-22,138.483337,143.133331,138.383331,141.066666,94.900093,17108325
2017-08-23,142.300003,144.416672,141.666672,142.283340,95.718590,7970754
2017-08-24,142.766663,144.266663,142.000000,142.733337,96.021294,11847921
2017-08-28,143.166672,147.500000,142.800003,146.899994,98.824341,18351567
2017-08-29,147.000000,148.833328,144.000000,144.833328,97.434059,15538248
2017-08-30,146.500000,151.633331,145.933334,150.949997,101.548927,26245374
2017-08-31,151.566666,154.316666,149.350006,151.566666,101.963768,34577850
2017-09-01,152.833328,152.833328,149.033340,149.433334,100.528618,13049937
2017-09-04,146.666672,148.233337,142.500000,143.016663,96.211906,19468482
2017-09-05,143.966660,145.633331,142.733337,143.949997,96.839790,11839386
2017-09-06,143.766663,145.199997,142.000000,142.750000,96.032509,10778265
2017-09-07,144.300003,144.983337,142.133331,144.066666,96.918282,12519138
2017-09-08,144.500000,146.166672,141.833328,143.050003,96.234352,11620707
2017-09-11,144.333328,145.316666,142.633331,143.016663,96.211906,7362534
2017-09-12,144.283340,145.600006,143.333328,144.966660,97.523735,8390709
2017-09-13,145.983337,147.199997,136.000000,138.649994,93.274307,34109007
